imagen,carpeta,probabilidad_sano,prediccion,clase_predicha,etiqueta_real,clase_real
good_quality_735.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1055.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_479.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_337.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_80.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_59.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_893.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_84.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_331.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_496.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_661.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_204.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_702.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_704.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_465.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_172.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_899.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_449.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_344.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_895.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_349.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_589.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_229.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_499.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_110.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_635.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_450.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_883.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_439.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_803.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_103.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1031.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_642.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_260.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_553.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1014.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_969.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_46.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_980.jpg,good_quality,0.89453125,1,Sano,1,Sano
good_quality_190.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_290.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_894.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_492.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_911.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_549.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_123.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_134.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_720.jpg,good_quality,0.9921875,1,Sano,1,Sano
good_quality_34.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1060.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_425.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_829.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_296.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_263.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_843.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1048.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_509.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_746.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_759.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_222.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_618.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_483.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_942.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_316.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_279.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_613.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_543.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1123.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_655.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_416.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_348.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_47.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_880.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1104.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_217.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_281.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1001.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_634.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_131.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_864.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_749.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_920.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1077.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1114.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_797.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_206.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_262.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_769.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_514.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_861.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_187.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_640.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_30.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_552.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_251.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_555.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_9.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_718.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_814.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_82.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_732.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_412.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_629.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_274.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_304.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_650.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_273.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_79.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_921.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1062.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1033.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_201.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_94.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_590.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_545.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1026.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_929.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_268.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_397.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_564.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_660.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_244.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_622.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_391.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_7.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_714.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_945.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1037.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_8.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_663.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_982.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_359.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_986.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_185.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_996.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1022.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_695.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_228.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1007.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_402.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_877.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1012.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_961.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_140.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_579.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_179.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_595.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_282.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_885.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1093.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_665.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_830.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_210.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1056.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_37.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_571.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_214.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_856.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_132.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_112.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_29.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_658.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_341.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1017.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_601.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1121.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_350.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_538.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_668.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_656.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_362.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_625.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_28.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_168.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_130.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_115.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_728.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1073.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1091.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_743.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_120.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_284.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_953.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_38.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_940.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_897.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_368.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_841.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_544.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_890.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_415.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_884.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_157.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_580.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_239.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_387.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_173.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_823.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_603.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_381.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_754.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1052.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_457.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_750.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_965.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_511.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_783.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_227.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_805.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_848.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_753.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_411.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_870.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_105.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_506.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_6.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_993.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_88.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_384.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_319.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_464.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_502.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_221.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_326.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_5.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_305.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_561.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_998.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1025.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_81.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_520.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_669.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_764.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_729.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_604.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_542.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_628.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_776.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1046.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_643.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_18.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_989.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_138.jpg,good_quality,0.98828125,1,Sano,1,Sano
good_quality_45.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_31.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_226.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_954.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_519.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_708.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_512.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_558.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_119.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_624.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_674.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_810.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1034.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_637.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_65.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1115.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_672.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_310.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_445.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_495.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_886.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_149.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_448.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_636.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1005.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_256.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_932.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_294.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1070.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_615.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_546.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_36.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_978.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1079.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_453.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_855.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_977.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_647.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_559.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_817.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_242.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_230.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_401.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_237.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_376.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_531.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_904.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_452.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_734.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_153.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_933.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_270.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_839.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_703.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_329.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_85.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_781.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_363.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_938.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1097.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_584.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_241.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_202.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_821.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_963.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_289.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_286.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_196.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_100.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_73.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_414.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_247.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_657.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_72.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_567.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_189.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_332.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_456.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_441.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_935.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_891.jpg,good_quality,0.9921875,1,Sano,1,Sano
good_quality_879.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_432.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1009.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_957.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_67.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1089.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_808.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_747.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_275.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_258.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1096.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_143.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1029.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_56.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_794.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_17.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_594.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_108.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_698.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_723.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_627.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_460.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_306.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_277.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_418.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_321.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_593.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_971.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_925.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_774.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_440.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_356.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_947.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_916.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_905.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1058.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_959.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_541.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_869.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_847.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1111.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_901.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_208.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_174.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_984.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_447.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_33.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1053.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_76.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_184.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_322.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_680.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_181.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_197.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_576.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_334.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_757.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_796.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_609.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_403.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_128.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_878.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1090.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1092.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_481.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_659.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_709.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_23.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_52.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_240.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_557.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_280.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_423.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_407.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1049.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_327.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_199.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1110.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_472.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_717.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_97.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_800.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1042.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_992.jpg,good_quality,0.99609375,1,Sano,1,Sano
